tc_bps,strategy,annual_return,annual_vol,cagr,sharpe,sortino,max_drawdown,calmar,avg_turnover,crra_ce_annual
0,NarrativeRegimes,0.02936645240749833,0.07039871572681347,0.027229678892761955,0.13304862611195098,0.21218378986642578,-0.2661857886472556,0.10229576504118412,0.11538574014329385,0.017070295033612348
0,RiskParity,0.025350833537493962,0.08465189931460114,0.02200459359828333,0.06320984621512236,0.10686287245483597,-0.3373524913891456,0.06522730425873871,0.03312814635945236,0.007539050363234656
0,SixtyForty,0.028463241851636577,0.11603249981016321,0.021975978447728695,0.07293854623043539,0.11952002380839478,-0.46759171539945454,0.04699822029343493,0.02729178454908413,-0.005192317581800832
0,NarrativeRegimes,0.05536541105681243,0.0753780425362779,0.05381830145870459,0.46917391148479043,0.6927587219431505,-0.21707988658199473,0.2479193365451502,0.13335460506143132,0.04184496395228843
0,RiskParity,0.046416830572907186,0.08051119340639393,0.04404799023924011,0.32811376226363637,0.4934357035235093,-0.19253520392409407,0.22877888999772625,0.03252394248893511,0.030479576459626845
0,SixtyForty,0.05051388927794907,0.1112241476047706,0.04522387200429012,0.27434590361059574,0.40125504611981594,-0.2915999086813068,0.15508877286280587,0.025323202624047955,0.018871400545830586
5,NarrativeRegimes,0.07770217185814993,0.0725765873174502,0.07534724300828999,0.7950521509885887,1.2663949097227876,-0.14407396917826853,0.5229761034421132,0.3684421397090842,0.06650426958547584
5,RiskParity,0.07930714272730337,0.08262324576169136,0.0783481218206099,0.7178021412806974,0.9399501070588793,-0.197684040666963,0.3963300302658345,0.030471342774427763,0.0627424901272664
5,SixtyForty,0.10232852035406323,0.11501964428148939,0.09975980239442439,0.7157779079248353,0.9896966204941278,-0.28912916543995926,0.345035417795444,0.024380345938676842,0.06813339560832388
5,NarrativeRegimes,0.03567294237014068,0.07231366597749393,0.03237182394162441,0.21673555279327897,0.3105813930967074,-0.1523217973741947,0.21252259689464917,0.19255219981347343,0.02267593159479775
5,RiskParity,0.03063836213162502,0.08728365841784223,0.02693809360349464,0.12188263329542522,0.1668147580422657,-0.253441515090544,0.10628919099489596,0.03258932794741757,0.011048232717043804
5,SixtyForty,0.022387317377368033,0.12696007244779262,0.014124824152414117,0.01880368631917506,0.02552554123216524,-0.43587935833682023,0.03240535226607207,0.02823008974638293,-0.020350570713320804
5,NarrativeRegimes,0.0464989809539884,0.06783230079976792,0.04480936891056975,0.39065431426555786,0.591417477571955,-0.17002405554354605,0.2635472302276269,0.04786528364589787,0.03546246899505889
5,RiskParity,0.04453991525827878,0.08424379854507667,0.04155287763740856,0.29129640023470804,0.4065344093973275,-0.20033813923259458,0.20741371461559424,0.03261061009640106,0.026645379361852628
5,SixtyForty,0.05338296557340285,0.11670502460439205,0.04731097092256231,0.2860456581588049,0.3643480313734005,-0.3139923780541737,0.1506755393737604,0.026118341315333513,0.017113506565404224
5,NarrativeRegimes,0.06000012734608401,0.0893942217905366,0.05676836485229253,0.4474576381436599,0.7016815079068939,-0.15730274276948197,0.36088604593171825,0.11332168476558245,0.04073429553666341
5,RiskParity,0.05140277979732691,0.08375597945299944,0.048771400228807105,0.3749317959435828,0.5453846412151452,-0.2054989549518118,0.2373316216632035,0.03153765288132585,0.03422175440648134
5,SixtyForty,0.06523385034506778,0.11411968555524264,0.060160316881549436,0.39637202052376086,0.5743348544282376,-0.2850359151311809,0.21106223352191286,0.025113691161858485,0.032257192532504364
5,NarrativeRegimes,0.037783062721160096,0.09006289011532037,0.029934628399187924,0.1974516107398941,0.25702771246136596,-0.2886702211384867,0.10369835960608863,0.6906709016139249,0.016689443275170524
5,RiskParity,0.03619738909387124,0.08579516691958727,0.03279829866518447,0.1887913932151035,0.27235767261726407,-0.23305057164988874,0.14073468446349605,0.03203995852149463,0.017551834118707976
5,SixtyForty,0.03476143446831735,0.11894183767927324,0.027819906512862813,0.12410632588443413,0.17238019155714834,-0.3628989852128226,0.07666019373558676,0.026474691632897906,-0.0020226053469265537
5,NarrativeRegimes,0.04154184545402702,0.0797873198277686,0.036503704179142504,0.2699908394031522,0.38395525888449766,-0.23134584769429845,0.15778845630019123,0.40746974249662754,0.025707834921506523
5,RiskParity,0.029358080465167684,0.0874402199562042,0.02561132457928683,0.10702260893047641,0.14999023170153883,-0.389059968351534,0.06582873249027202,0.03392608776934721,0.009796723323549417
5,SixtyForty,0.02271380443618672,0.12146271025525632,0.015168916734593196,0.022342696210907887,0.029329191282746154,-0.5430314916817804,0.027933769895397278,0.027967460459505582,-0.01628902411151323
5,NarrativeRegimes,0.037423084437582854,0.07890628472664755,0.03385121322343099,0.2208073095564069,0.35718848624669114,-0.2539392019792832,0.13330440105184163,0.16669685334732728,0.022310421952072668
5,RiskParity,0.04278551201699191,0.0852694457273148,0.03967526925708342,0.26721778032729615,0.4210778773565234,-0.22962778929791017,0.17278078310291212,0.034533594839548716,0.025049714835134962
5,SixtyForty,0.043484383162282675,0.11831890443113949,0.03693909978779364,0.1984837780166428,0.2970993732064403,-0.3572997800733271,0.10338405408537556,0.02659495555241601,0.007917574175228204
5,NarrativeRegimes,0.04406493178784526,0.07962297748894731,0.04142984238443859,0.30223601963623853,0.5024711690946846,-0.18615998192506422,0.2225496691395013,0.042684120561113544,0.02873422112530455
5,RiskParity,0.03855496646832164,0.09122983522206718,0.034739784917382055,0.20338704353850964,0.28741123515641476,-0.20178422146274766,0.17216303963486823,0.03280696439144998,0.017567171364171408
5,SixtyForty,0.04394876185557485,0.12974474283313756,0.03594729250536566,0.1845836781716461,0.26576899059305914,-0.33818564011607233,0.10629455612907693,0.02769089220647931,0.0009771333377135427
5,NarrativeRegimes,0.02936645240749833,0.07039871572681347,0.02651863712167324,0.13304862611195098,0.21218378986642578,-0.2691189857146685,0.09853870789253581,0.11538574014329385,0.017070295033612348
5,RiskParity,0.025350833537493962,0.08465189931460114,0.021801468927139078,0.06320984621512236,0.10686287245483597,-0.3378599181488614,0.06452813061279832,0.03312814635945236,0.007539050363234656
5,SixtyForty,0.028463241851636577,0.11603249981016321,0.021808641372062176,0.07293854623043539,0.11952002380839478,-0.46840045616272685,0.04655982095048525,0.02729178454908413,-0.005192317581800832
5,NarrativeRegimes,0.05536541105681243,0.0753780425362779,0.052975242187615956,0.46917391148479043,0.6927587219431505,-0.21740814876013181,0.24366723367882578,0.13335460506143132,0.04184496395228843
5,RiskParity,0.046416830572907186,0.08051119340639393,0.043844268553405286,0.32811376226363637,0.4934357035235093,-0.19270717990467745,0.22751756615966692,0.03252394248893511,0.030479576459626845
5,SixtyForty,0.05051388927794907,0.1112241476047706,0.0450650722406154,0.27434590361059574,0.40125504611981594,-0.29176542393712823,0.15445652069563376,0.025323202624047955,0.018871400545830586
10,NarrativeRegimes,0.07770217185814993,0.0725765873174502,0.07297119711204014,0.7950521509885887,1.2663949097227876,-0.1467966439086379,0.49709036371059934,0.3684421397090842,0.06650426958547584
10,RiskParity,0.07930714272730337,0.08262324576169136,0.07815098145554211,0.7178021412806974,0.9399501070588793,-0.1978713004373056,0.3949586487925459,0.030471342774427763,0.0627424901272664
10,SixtyForty,0.10232852035406323,0.11501964428148939,0.09959893507263762,0.7157779079248353,0.9896966204941278,-0.2892738413504047,0.34430674618791723,0.024380345938676842,0.06813339560832388
10,NarrativeRegimes,0.03567294237014068,0.07231366597749393,0.031179131501112956,0.21673555279327897,0.3105813930967074,-0.15474624872734477,0.20148554008600908,0.19255219981347343,0.02267593159479775
10,RiskParity,0.03063836213162502,0.08728365841784223,0.026737303230212284,0.12188263329542522,0.1668147580422657,-0.25358949988356927,0.1054353719002096,0.03258932794741757,0.011048232717043804
10,SixtyForty,0.022387317377368033,0.12696007244779262,0.013953060430095032,0.01880368631917506,0.02552554123216524,-0.43676584575458366,0.03194631761095894,0.02823008974638293,-0.020350570713320804
10,NarrativeRegimes,0.0464989809539884,0.06783230079976792,0.044509327369509855,0.39065431426555786,0.591417477571955,-0.17067120793349522,0.26078990070108155,0.04786528364589787,0.03546246899505889
10,RiskParity,0.04453991525827878,0.08424379854507667,0.0413490970940531,0.29129640023470804,0.4065344093973275,-0.20049213845448244,0.2062379972242181,0.03261061009640106,0.026645379361852628
10,SixtyForty,0.05338296557340285,0.11670502460439205,0.04714685534681484,0.2860456581588049,0.3643480313734005,-0.3143247897934537,0.14999407262085682,0.026118341315333513,0.017113506565404224
10,NarrativeRegimes,0.06000012734608401,0.0893942217905366,0.056049603168600415,0.4474576381436599,0.7016815079068939,-0.1576337177846604,0.35556861790932587,0.11332168476558245,0.04073429553666341
10,RiskParity,0.05140277979732691,0.08375597945299944,0.04857295810114315,0.3749317959435828,0.5453846412151452,-0.2059715293342489,0.23582365124997132,0.03153765288132585,0.03422175440648134
10,SixtyForty,0.06523385034506778,0.11411968555524264,0.060000577540537225,0.39637202052376086,0.5743348544282376,-0.2853847549716316,0.21024450849346007,0.025113691161858485,0.032257192532504364
10,NarrativeRegimes,0.037783062721160096,0.09006289011532037,0.02567155581893532,0.1974516107398941,0.25702771246136596,-0.3063334545991364,0.08380265176237037,0.6906709016139249,0.016689443275170524
